Timestamp_Sec,DateTime_UTC,Network,NetworkID,Protocol,ArbID_Hex,ArbID_Dec,Is_Extended,Is_Tx,Is_Error,DLC,Data_Hex,B0,B1,B2,B3,B4,B5,B6,B7
607201308.494995,2026-03-29 19:01:48.494995,HSCAN3,44,CAN,0x040,64,0,0,0,3,00 02 58,0x00,0x02,0x58,,,,,
607201308.495215,2026-03-29 19:01:48.495215,HSCAN3,44,CAN,0x041,65,0,0,0,7,01 C1 C3 00 4E 03 00,0x01,0xC1,0xC3,0x00,0x4E,0x03,0x00,
607201308.495363,2026-03-29 19:01:48.495363,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201308.496996,2026-03-29 19:01:48.496995,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.497234,2026-03-29 19:01:48.497234,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201308.497404,2026-03-29 19:01:48.497404,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201308.500954,2026-03-29 19:01:48.500954,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.501084,2026-03-29 19:01:48.501084,HSCAN3,44,CAN,0x011,17,0,0,0,1,10,0x10,,,,,,,
607201308.501203,2026-03-29 19:01:48.501203,HSCAN3,44,CAN,0x010,16,0,0,0,1,10,0x10,,,,,,,
607201308.591448,2026-03-29 19:01:48.591448,HSCAN3,44,CAN,0x020,32,0,0,0,3,41 02 58,0x41,0x02,0x58,,,,,
607201308.591756,2026-03-29 19:01:48.591756,HSCAN3,44,CAN,0x021,33,0,0,0,8,41 11 D7 F8 80 00 00 20,0x41,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201308.591949,2026-03-29 19:01:48.591949,HSCAN3,44,CAN,0x022,34,0,0,0,5,41 04 00 22 00,0x41,0x04,0x00,0x22,0x00,,,
607201308.592249,2026-03-29 19:01:48.592249,HSCAN3,44,CAN,0x023,35,0,0,0,8,41 00 00 00 00 00 00 00,0x41,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201308.592441,2026-03-29 19:01:48.592441,HSCAN3,44,CAN,0x024,36,0,0,0,5,41 00 00 00 00,0x41,0x00,0x00,0x00,0x00,,,
607201308.592593,2026-03-29 19:01:48.592593,HSCAN3,44,CAN,0x040,64,0,0,0,3,01 02 58,0x01,0x02,0x58,,,,,
607201308.592816,2026-03-29 19:01:48.592815,HSCAN3,44,CAN,0x041,65,0,0,0,7,41 C1 C3 00 4E 03 00,0x41,0xC1,0xC3,0x00,0x4E,0x03,0x00,
607201308.592964,2026-03-29 19:01:48.592964,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201308.593186,2026-03-29 19:01:48.593186,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.593424,2026-03-29 19:01:48.593424,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201308.593573,2026-03-29 19:01:48.593573,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201308.593795,2026-03-29 19:01:48.593795,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.593909,2026-03-29 19:01:48.593909,HSCAN3,44,CAN,0x011,17,0,0,0,1,50,0x50,,,,,,,
607201308.594025,2026-03-29 19:01:48.594025,HSCAN3,44,CAN,0x010,16,0,0,0,1,50,0x50,,,,,,,
607201308.690599,2026-03-29 19:01:48.690598,HSCAN3,44,CAN,0x020,32,0,0,0,3,81 02 58,0x81,0x02,0x58,,,,,
607201308.690841,2026-03-29 19:01:48.690841,HSCAN3,44,CAN,0x021,33,0,0,0,8,81 11 D7 F8 80 00 00 20,0x81,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201308.691031,2026-03-29 19:01:48.691031,HSCAN3,44,CAN,0x022,34,0,0,0,5,81 04 00 22 00,0x81,0x04,0x00,0x22,0x00,,,
607201308.691279,2026-03-29 19:01:48.691279,HSCAN3,44,CAN,0x023,35,0,0,0,8,81 00 00 00 00 00 00 00,0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201308.691472,2026-03-29 19:01:48.691472,HSCAN3,44,CAN,0x024,36,0,0,0,5,81 00 00 00 00,0x81,0x00,0x00,0x00,0x00,,,
607201308.691628,2026-03-29 19:01:48.691628,HSCAN3,44,CAN,0x040,64,0,0,0,3,02 02 58,0x02,0x02,0x58,,,,,
607201308.691850,2026-03-29 19:01:48.691850,HSCAN3,44,CAN,0x041,65,0,0,0,7,81 C1 C3 00 4E 03 00,0x81,0xC1,0xC3,0x00,0x4E,0x03,0x00,
607201308.691999,2026-03-29 19:01:48.691998,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201308.692219,2026-03-29 19:01:48.692219,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.692457,2026-03-29 19:01:48.692457,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201308.692605,2026-03-29 19:01:48.692605,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201308.692825,2026-03-29 19:01:48.692825,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.692946,2026-03-29 19:01:48.692946,HSCAN3,44,CAN,0x011,17,0,0,0,1,90,0x90,,,,,,,
607201308.693066,2026-03-29 19:01:48.693066,HSCAN3,44,CAN,0x010,16,0,0,0,1,90,0x90,,,,,,,
607201308.791853,2026-03-29 19:01:48.791853,HSCAN3,44,CAN,0x020,32,0,0,0,3,C1 02 58,0xC1,0x02,0x58,,,,,
607201308.792143,2026-03-29 19:01:48.792143,HSCAN3,44,CAN,0x021,33,0,0,0,8,C1 11 D7 F8 80 00 00 20,0xC1,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201308.792366,2026-03-29 19:01:48.792366,HSCAN3,44,CAN,0x022,34,0,0,0,5,C1 04 00 22 00,0xC1,0x04,0x00,0x22,0x00,,,
607201308.792614,2026-03-29 19:01:48.792614,HSCAN3,44,CAN,0x023,35,0,0,0,8,C1 00 00 00 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201308.792806,2026-03-29 19:01:48.792806,HSCAN3,44,CAN,0x024,36,0,0,0,5,C1 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,,,
607201308.792961,2026-03-29 19:01:48.792961,HSCAN3,44,CAN,0x040,64,0,0,0,3,03 02 58,0x03,0x02,0x58,,,,,
607201308.793187,2026-03-29 19:01:48.793187,HSCAN3,44,CAN,0x041,65,0,0,0,7,C1 C1 C3 00 4E 03 00,0xC1,0xC1,0xC3,0x00,0x4E,0x03,0x00,
607201308.793335,2026-03-29 19:01:48.793335,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201308.793565,2026-03-29 19:01:48.793565,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.793804,2026-03-29 19:01:48.793804,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201308.793952,2026-03-29 19:01:48.793952,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201308.794196,2026-03-29 19:01:48.794196,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.794310,2026-03-29 19:01:48.794311,HSCAN3,44,CAN,0x011,17,0,0,0,1,D0,0xD0,,,,,,,
607201308.794426,2026-03-29 19:01:48.794426,HSCAN3,44,CAN,0x010,16,0,0,0,1,D0,0xD0,,,,,,,
607201308.893722,2026-03-29 19:01:48.893722,HSCAN3,44,CAN,0x020,32,0,0,0,3,01 02 58,0x01,0x02,0x58,,,,,
607201308.894064,2026-03-29 19:01:48.894064,HSCAN3,44,CAN,0x021,33,0,0,0,8,01 11 D7 F8 80 00 00 20,0x01,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201308.894254,2026-03-29 19:01:48.894254,HSCAN3,44,CAN,0x022,34,0,0,0,5,01 04 00 22 00,0x01,0x04,0x00,0x22,0x00,,,
607201308.894504,2026-03-29 19:01:48.894505,HSCAN3,44,CAN,0x023,35,0,0,0,8,01 00 00 00 00 00 00 00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201308.894699,2026-03-29 19:01:48.894699,HSCAN3,44,CAN,0x024,36,0,0,0,5,01 00 00 00 00,0x01,0x00,0x00,0x00,0x00,,,
607201308.894853,2026-03-29 19:01:48.894853,HSCAN3,44,CAN,0x040,64,0,0,0,3,00 02 58,0x00,0x02,0x58,,,,,
607201308.895076,2026-03-29 19:01:48.895076,HSCAN3,44,CAN,0x041,65,0,0,0,7,01 C1 C2 00 4E 03 00,0x01,0xC1,0xC2,0x00,0x4E,0x03,0x00,
607201308.895224,2026-03-29 19:01:48.895224,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201308.895448,2026-03-29 19:01:48.895448,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.896040,2026-03-29 19:01:48.896040,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201308.896188,2026-03-29 19:01:48.896188,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201308.897776,2026-03-29 19:01:48.897776,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.897893,2026-03-29 19:01:48.897893,HSCAN3,44,CAN,0x011,17,0,0,0,1,10,0x10,,,,,,,
607201308.898011,2026-03-29 19:01:48.898011,HSCAN3,44,CAN,0x010,16,0,0,0,1,10,0x10,,,,,,,
607201308.991466,2026-03-29 19:01:48.991466,HSCAN3,44,CAN,0x020,32,0,0,0,3,41 02 58,0x41,0x02,0x58,,,,,
607201308.991746,2026-03-29 19:01:48.991746,HSCAN3,44,CAN,0x021,33,0,0,0,8,41 11 D7 F8 80 00 00 20,0x41,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201308.991953,2026-03-29 19:01:48.991953,HSCAN3,44,CAN,0x022,34,0,0,0,5,41 04 00 22 00,0x41,0x04,0x00,0x22,0x00,,,
607201308.992201,2026-03-29 19:01:48.992201,HSCAN3,44,CAN,0x023,35,0,0,0,8,41 00 00 00 00 00 00 00,0x41,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201308.992394,2026-03-29 19:01:48.992393,HSCAN3,44,CAN,0x024,36,0,0,0,5,41 00 00 00 00,0x41,0x00,0x00,0x00,0x00,,,
607201308.992546,2026-03-29 19:01:48.992546,HSCAN3,44,CAN,0x040,64,0,0,0,3,01 02 58,0x01,0x02,0x58,,,,,
607201308.992770,2026-03-29 19:01:48.992770,HSCAN3,44,CAN,0x041,65,0,0,0,7,41 C1 C2 00 4E 03 00,0x41,0xC1,0xC2,0x00,0x4E,0x03,0x00,
607201308.992918,2026-03-29 19:01:48.992918,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201308.993141,2026-03-29 19:01:48.993141,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.993379,2026-03-29 19:01:48.993379,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201308.993527,2026-03-29 19:01:48.993527,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201308.993749,2026-03-29 19:01:48.993749,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201308.993863,2026-03-29 19:01:48.993863,HSCAN3,44,CAN,0x011,17,0,0,0,1,50,0x50,,,,,,,
607201308.993980,2026-03-29 19:01:48.993979,HSCAN3,44,CAN,0x010,16,0,0,0,1,50,0x50,,,,,,,
607201309.091167,2026-03-29 19:01:49.091167,HSCAN3,44,CAN,0x020,32,0,0,0,3,81 02 58,0x81,0x02,0x58,,,,,
607201309.091409,2026-03-29 19:01:49.091409,HSCAN3,44,CAN,0x021,33,0,0,0,8,81 11 D7 F8 80 00 00 20,0x81,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201309.091599,2026-03-29 19:01:49.091599,HSCAN3,44,CAN,0x022,34,0,0,0,5,81 04 00 22 00,0x81,0x04,0x00,0x22,0x00,,,
607201309.091848,2026-03-29 19:01:49.091848,HSCAN3,44,CAN,0x023,35,0,0,0,8,81 00 00 00 00 00 00 00,0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201309.092040,2026-03-29 19:01:49.092040,HSCAN3,44,CAN,0x024,36,0,0,0,5,81 00 00 00 00,0x81,0x00,0x00,0x00,0x00,,,
607201309.092196,2026-03-29 19:01:49.092196,HSCAN3,44,CAN,0x040,64,0,0,0,3,02 02 58,0x02,0x02,0x58,,,,,
607201309.092418,2026-03-29 19:01:49.092418,HSCAN3,44,CAN,0x041,65,0,0,0,7,81 C1 C2 00 4E 03 00,0x81,0xC1,0xC2,0x00,0x4E,0x03,0x00,
607201309.092566,2026-03-29 19:01:49.092566,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201309.092787,2026-03-29 19:01:49.092787,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.093025,2026-03-29 19:01:49.093025,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201309.093174,2026-03-29 19:01:49.093174,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201309.093394,2026-03-29 19:01:49.093394,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.093514,2026-03-29 19:01:49.093514,HSCAN3,44,CAN,0x011,17,0,0,0,1,90,0x90,,,,,,,
607201309.093634,2026-03-29 19:01:49.093634,HSCAN3,44,CAN,0x010,16,0,0,0,1,90,0x90,,,,,,,
607201309.192864,2026-03-29 19:01:49.192864,HSCAN3,44,CAN,0x020,32,0,0,0,3,C1 02 58,0xC1,0x02,0x58,,,,,
607201309.193114,2026-03-29 19:01:49.193114,HSCAN3,44,CAN,0x021,33,0,0,0,8,C1 11 D7 F8 80 00 00 20,0xC1,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201309.193306,2026-03-29 19:01:49.193306,HSCAN3,44,CAN,0x022,34,0,0,0,5,C1 04 00 22 00,0xC1,0x04,0x00,0x22,0x00,,,
607201309.193554,2026-03-29 19:01:49.193554,HSCAN3,44,CAN,0x023,35,0,0,0,8,C1 00 00 00 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201309.193747,2026-03-29 19:01:49.193747,HSCAN3,44,CAN,0x024,36,0,0,0,5,C1 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,,,
607201309.193901,2026-03-29 19:01:49.193901,HSCAN3,44,CAN,0x040,64,0,0,0,3,03 02 58,0x03,0x02,0x58,,,,,
607201309.194125,2026-03-29 19:01:49.194125,HSCAN3,44,CAN,0x041,65,0,0,0,7,C1 C1 C4 00 4E 03 00,0xC1,0xC1,0xC4,0x00,0x4E,0x03,0x00,
607201309.194273,2026-03-29 19:01:49.194273,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201309.194496,2026-03-29 19:01:49.194496,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.194734,2026-03-29 19:01:49.194734,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201309.194882,2026-03-29 19:01:49.194882,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201309.195104,2026-03-29 19:01:49.195104,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.195219,2026-03-29 19:01:49.195219,HSCAN3,44,CAN,0x011,17,0,0,0,1,D0,0xD0,,,,,,,
607201309.195335,2026-03-29 19:01:49.195335,HSCAN3,44,CAN,0x010,16,0,0,0,1,D0,0xD0,,,,,,,
607201309.291104,2026-03-29 19:01:49.291104,HSCAN3,44,CAN,0x020,32,0,0,0,3,01 02 58,0x01,0x02,0x58,,,,,
607201309.291347,2026-03-29 19:01:49.291347,HSCAN3,44,CAN,0x021,33,0,0,0,8,01 11 D7 F8 80 00 00 20,0x01,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201309.291537,2026-03-29 19:01:49.291537,HSCAN3,44,CAN,0x022,34,0,0,0,5,01 04 00 22 00,0x01,0x04,0x00,0x22,0x00,,,
607201309.291787,2026-03-29 19:01:49.291787,HSCAN3,44,CAN,0x023,35,0,0,0,8,01 00 00 00 00 00 00 00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201309.291981,2026-03-29 19:01:49.291981,HSCAN3,44,CAN,0x024,36,0,0,0,5,01 00 00 00 00,0x01,0x00,0x00,0x00,0x00,,,
607201309.292136,2026-03-29 19:01:49.292136,HSCAN3,44,CAN,0x040,64,0,0,0,3,00 02 58,0x00,0x02,0x58,,,,,
607201309.292360,2026-03-29 19:01:49.292360,HSCAN3,44,CAN,0x041,65,0,0,0,7,01 C1 C4 00 4E 03 00,0x01,0xC1,0xC4,0x00,0x4E,0x03,0x00,
607201309.292508,2026-03-29 19:01:49.292508,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201309.292732,2026-03-29 19:01:49.292732,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.292970,2026-03-29 19:01:49.292970,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201309.293119,2026-03-29 19:01:49.293119,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201309.293343,2026-03-29 19:01:49.293343,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.293459,2026-03-29 19:01:49.293459,HSCAN3,44,CAN,0x011,17,0,0,0,1,10,0x10,,,,,,,
607201309.293577,2026-03-29 19:01:49.293577,HSCAN3,44,CAN,0x010,16,0,0,0,1,10,0x10,,,,,,,
607201309.391625,2026-03-29 19:01:49.391625,HSCAN3,44,CAN,0x020,32,0,0,0,3,41 02 58,0x41,0x02,0x58,,,,,
607201309.391893,2026-03-29 19:01:49.391893,HSCAN3,44,CAN,0x021,33,0,0,0,8,41 11 D7 F8 80 00 00 20,0x41,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201309.392085,2026-03-29 19:01:49.392085,HSCAN3,44,CAN,0x022,34,0,0,0,5,41 04 00 22 00,0x41,0x04,0x00,0x22,0x00,,,
607201309.392333,2026-03-29 19:01:49.392333,HSCAN3,44,CAN,0x023,35,0,0,0,8,41 00 00 00 00 00 00 00,0x41,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201309.392526,2026-03-29 19:01:49.392526,HSCAN3,44,CAN,0x024,36,0,0,0,5,41 00 00 00 00,0x41,0x00,0x00,0x00,0x00,,,
607201309.392678,2026-03-29 19:01:49.392678,HSCAN3,44,CAN,0x040,64,0,0,0,3,01 02 58,0x01,0x02,0x58,,,,,
607201309.392900,2026-03-29 19:01:49.392900,HSCAN3,44,CAN,0x041,65,0,0,0,7,41 C1 C4 00 4E 03 00,0x41,0xC1,0xC4,0x00,0x4E,0x03,0x00,
607201309.393049,2026-03-29 19:01:49.393049,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201309.393271,2026-03-29 19:01:49.393271,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.393509,2026-03-29 19:01:49.393509,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201309.393657,2026-03-29 19:01:49.393657,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201309.393879,2026-03-29 19:01:49.393879,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.393994,2026-03-29 19:01:49.393994,HSCAN3,44,CAN,0x011,17,0,0,0,1,50,0x50,,,,,,,
607201309.394110,2026-03-29 19:01:49.394110,HSCAN3,44,CAN,0x010,16,0,0,0,1,50,0x50,,,,,,,
607201309.491903,2026-03-29 19:01:49.491903,HSCAN3,44,CAN,0x020,32,0,0,0,3,81 02 58,0x81,0x02,0x58,,,,,
607201309.492200,2026-03-29 19:01:49.492199,HSCAN3,44,CAN,0x021,33,0,0,0,8,81 11 D7 F8 80 00 00 20,0x81,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201309.492390,2026-03-29 19:01:49.492390,HSCAN3,44,CAN,0x022,34,0,0,0,5,81 04 00 22 00,0x81,0x04,0x00,0x22,0x00,,,
607201309.492696,2026-03-29 19:01:49.492696,HSCAN3,44,CAN,0x023,35,0,0,0,8,81 00 00 00 00 00 00 00,0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201309.492888,2026-03-29 19:01:49.492888,HSCAN3,44,CAN,0x024,36,0,0,0,5,81 00 00 00 00,0x81,0x00,0x00,0x00,0x00,,,
607201309.493044,2026-03-29 19:01:49.493044,HSCAN3,44,CAN,0x040,64,0,0,0,3,02 02 58,0x02,0x02,0x58,,,,,
607201309.493267,2026-03-29 19:01:49.493267,HSCAN3,44,CAN,0x041,65,0,0,0,7,81 C1 C4 00 4E 03 00,0x81,0xC1,0xC4,0x00,0x4E,0x03,0x00,
607201309.493415,2026-03-29 19:01:49.493415,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201309.493636,2026-03-29 19:01:49.493636,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.493873,2026-03-29 19:01:49.493874,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201309.494022,2026-03-29 19:01:49.494022,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201309.494242,2026-03-29 19:01:49.494242,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.494362,2026-03-29 19:01:49.494362,HSCAN3,44,CAN,0x011,17,0,0,0,1,90,0x90,,,,,,,
607201309.494482,2026-03-29 19:01:49.494483,HSCAN3,44,CAN,0x010,16,0,0,0,1,90,0x90,,,,,,,
607201309.592348,2026-03-29 19:01:49.592348,HSCAN3,44,CAN,0x020,32,0,0,0,3,C1 02 58,0xC1,0x02,0x58,,,,,
607201309.592588,2026-03-29 19:01:49.592588,HSCAN3,44,CAN,0x021,33,0,0,0,8,C1 11 D7 F8 80 00 00 20,0xC1,0x11,0xD7,0xF8,0x80,0x00,0x00,0x20
607201309.592781,2026-03-29 19:01:49.592781,HSCAN3,44,CAN,0x022,34,0,0,0,5,C1 04 00 22 00,0xC1,0x04,0x00,0x22,0x00,,,
607201309.593029,2026-03-29 19:01:49.593029,HSCAN3,44,CAN,0x023,35,0,0,0,8,C1 00 00 00 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201309.593221,2026-03-29 19:01:49.593221,HSCAN3,44,CAN,0x024,36,0,0,0,5,C1 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,,,
607201309.593375,2026-03-29 19:01:49.593375,HSCAN3,44,CAN,0x040,64,0,0,0,3,03 02 58,0x03,0x02,0x58,,,,,
607201309.593599,2026-03-29 19:01:49.593599,HSCAN3,44,CAN,0x041,65,0,0,0,7,C1 C1 C4 00 4E 03 00,0xC1,0xC1,0xC4,0x00,0x4E,0x03,0x00,
607201309.593747,2026-03-29 19:01:49.593748,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201309.593970,2026-03-29 19:01:49.593970,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.594208,2026-03-29 19:01:49.594208,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 52 DC D0 73 37 D0,0x15,0x81,0x52,0xDC,0xD0,0x73,0x37,0xD0
607201309.594357,2026-03-29 19:01:49.594357,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201309.594579,2026-03-29 19:01:49.594579,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201309.594693,2026-03-29 19:01:49.594693,HSCAN3,44,CAN,0x011,17,0,0,0,1,D0,0xD0,,,,,,,
607201309.594809,2026-03-29 19:01:49.594809,HSCAN3,44,CAN,0x010,16,0,0,0,1,D0,0xD0,,,,,,,
